52.5613435;103.8792233;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  10 квл  8";"1;7;8;14;15;21;22;28;29";0
52.55545;103.87291;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  1 квл  11 (ул. Набережная  стр. 4)";"1;7;8;14;15;21;22;28;29";0
52.5955992;103.8980047;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  1-й промышленный массив  48 квл  14";"2;3;9;10;16;17;23;24;30;31";0
52.5855066;103.9160437;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  1-й промышленный массив  27 квл  6";"2;9;16;23;30";0
52.5506466;103.8832302;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  35 квл  22";"2;9;16;23;30";0
52.54177;103.90089;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  108 квл  7/3";"2;3;9;10;16;17;23;24;30;31";0
52.54144;103.90154;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  108 квл  10";"2;9;16;23;30";0
52.5407698;103.8797285;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  72 квл  11";"2;9;16;23;30";0
52.5399613;103.8825083;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  72 квл  21";"2;9;16;23;30";0
52.5405759;103.8732918;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  71 квл  2/2";"2;9;16;23;30";0
52.5386228;103.8860993;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  81 квл  18";"2;9;16;23;30";0
52.5208871;103.8696246;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  17 мкр  10";"3;10;17;24;31";0
52.50775;103.86975;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  10 мкр  59";"3;10;17;24;31";0
52.50795;103.86491;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  10 мкр  58";"3;10;17;24;31";0
52.51051;103.84726;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  33 мкр  15";"3;10;17;24;31";0
52.6086849;103.89615;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  1-й промышленный массив  4 квл  1";"4;11;18;25";0
52.596907;103.918061;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  1-й промышленный массив  17 квл  11";4;0
52.5915534;103.920487;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  1-й промышленный массив  17 квл  16";"4;11;18;25";0
52.583511;103.882179;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  ул. Садовая  напротив участка 2а";"4;11;18;25";0
52.5623512;103.8851218;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  8 квл  15";"4;11;18;25";0
52.5552483;103.8849716;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  23 квл  32 (ул. Сибирская  32)";"4;11;18;25";0
52.5541781;103.8797667;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  25 квл  3";"4;11;18;25";0
52.550714;103.8778745;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  37 квл  10";"4;11;18;25";0
52.548195;103.924361;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  1-й промышленный массив  52 квл  15";"4;11;18;25";0
52.544654;103.875026;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  47 квл  18";"4;11;18;25";0
52.53995;103.90017;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  108 квл  9";"4;11;18;25";0
52.5388234;103.8814006;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  82 квл  4";"4;14;24";0
52.53916;103.86652;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  95 квл  16А";"4;11;18;25";0
52.5311783;103.8931201;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  93 квл  9";"4;11;18;25";0
52.5293767;103.8936621;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  93 квл  39";"4;11;18;25";0
52.5279438;103.8918275;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  93 квл  34";"4;11;18;25";0
52.53063;103.93248;"Гараж АМП;У 424 ВХ 138;1.0;Промзона АНХК  ст. Южная (ворота Ремонтного депо  напротив ТЭЦ-9)";"4;11;18;25";0
52.526558;103.855098;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  29 мкр  26";19;0
52.598034;103.848863;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  мкр. Китой  пер. Школьный  10";"1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31";0
52.597258;103.853788;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  мкр. Китой  пер. Молодежный  21";"1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31";0
52.591738;103.859293;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  мкр. Китой  пер. Замкнутый";"1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31";0
52.592817;103.86797;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  мкр. Китой  ул. 1-я Комсомольская  17";"1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31";0
52.596561;103.872656;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  мкр. Китой  пересечение ул. Озерная и Промысловая";"1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31";0
52.59428;103.873395;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  мкр. Китой  ул. 2-я Коммунистическая  44";"1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31";0
52.589941;103.873231;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  мкр. Китой  ул. 2-я Коммунистическая  1";"1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31";0
52.5909416;103.8944379;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  1-й промышленный массив  48 квл  стр 1/4";"1;8;15;22";0
52.577242;103.884006;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  мкр. Китой";"1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31";0
52.5613435;103.8792233;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  10 квл  8";"1;3;5;8;10;12;15;17;19;22;24;26;29;31";0
52.6050401;103.9164443;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  1-й промышленный массив  6 квл  1/1";"1;8;15;22;29";0
52.5624177;103.8881716;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  8 квл  5";"1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31";0
52.6026399;103.9193127;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  1-й промышленный массив  6 квл  3";"1;8;15;22;29";0
52.5606766;103.8869792;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  8 квл  2";"1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31";0
52.5571821;103.876414;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  17 квл  3";"1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31";0
52.55545;103.87291;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  1 квл  11 (ул. Набережная  стр. 4)";"1;3;5;8;10;12;15;17;19;22;24;26;29;31";0
52.5555089;103.874066;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  1 квл  19";"1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31";0
52.5554676;103.8739111;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  1 квл  11";"1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31";0
52.555992;103.876665;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  18 квл  5";"1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31";0
52.5565661;103.8789911;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  18 квл  13";"1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31";0
52.5591358;103.8878302;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  120 квл  1";"1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31";0
52.5552998;103.882149;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  24 квл  10";"1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31";0
52.5542507;103.8783344;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  25 квл  19";"1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31";0
52.5538108;103.8768304;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  1 квл  24";"1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31";0
52.5544919;103.8801431;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  25 квл  22";"1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31";0
52.55511;103.88368;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  23 квл  10А";"1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31";0
52.5563728;103.8876157;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  22 квл  36";"1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31";0
52.6009044;103.9229291;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  1-й промышленный массив  дорога 15а  стр 1/8";"2;9;16;23;30";0
52.5916683;103.90887;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  1-й промышленный массив  37 квл  30";"2;16";0
52.5855066;103.9160437;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  1-й промышленный массив  27 квл  6";"2;5;9;12;16;19;23;26;30";0
52.5825013;103.90714;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  1-й промышленный массив  37 квл  стр 59";"2;9;16;23;30";0
52.5671729;103.953395;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  1-й промышленный  9-10  между 7-14 колонией";"2;6;9;13;16;20;23;27;30";0
52.5603153;103.888276;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  8 квл  14А";"2;12;22";0
52.5615062;103.8842512;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  8 квл  7/2 (ул. Павлова  13/2)";"2;9;16;23;30";0
52.5554445;103.8885876;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  31 квл  20";"2;9;16;23;30";0
52.5516031;103.8871113;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  34 квл  1";"2;16";0
52.5506466;103.8832302;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  35 квл  22";"2;5;9;12;16;19;23;26;30";0
52.5448;103.90828;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  108 квл  17";"2;9;16;23;30";0
52.54144;103.90154;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  108 квл  10";"2;5;9;12;16;19;23;26;30";0
52.542587;103.8937831;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  76 квл  10";"2;4;9;11;16;18;23;25;30";0
52.5406897;103.8894218;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  80 квл  21";"2;9;16;23;30";0
52.5407698;103.8797285;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  72 квл  11";"2;5;9;12;16;19;23;26;30";0
52.5399613;103.8825083;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  72 квл  21";"2;5;9;12;16;19;23;26;30";0
52.538083;103.8899304;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  80 квл  5";"2;5;9;12;16;19;23;26;30";0
52.5955992;103.8980047;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  1-й промышленный массив  48 квл  14";"3;5;10;12;17;19;24;26;31";0
52.5654776;103.91485;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  1-й промышленный массив  45 квл  15";"3;10;17;24;31";0
52.5649063;103.91675;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  1-й промышленный массив  54 квл  стр. 10";"3;17";0
52.5609137;103.8859761;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  8 квл  3";"3;10;17;24;31";0
52.5551988;103.8782008;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  18 квл  17";"3;10;17;24;31";0
52.553547;103.922899;"Гараж АМП;У 424 ВХ 138;1.0;Промзона АНХК  1-й промышленный массив  53 квл";"3;10;17;24;31";0
52.5481707;103.8936429;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  78 квл  14";"3;5;6;7;10;12;13;14;17;19;20;21;24;26;27;28;31";0
52.5446764;103.8936873;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  75 квл  13";"3;10;17;24;31";0
52.5457002;103.8764654;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  47 квл  7";"3;10;17;24;31";0
52.5437234;103.8898461;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  75 квл  1";"3;10;17;24;31";0
52.5431371;103.8910628;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  76 квл  2";"3;10;17;24;31";0
52.5443733;103.8771954;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  47 квл  21";"3;10;17;24;31";0
52.54177;103.90089;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  108 квл  7/3";"3;5;7;10;12;14;17;19;21;24;26;28;31";0
52.540349;103.8809418;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  72 квл  17";"3;10;17;24;31";0
52.5215154;103.8749987;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  96 квл  7 (ул. Зурабова  3)";"3;10;17;24;31";0
52.595397;103.910756;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск 1-й промышленный массив  80/1 (бывш. столовая №5)";"4;11;18;25";0
52.5617369;103.8751313;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  мкр. Северный  ул. Тимирязева  1";"4;11;18;25";0
52.558287;103.876666;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  ул.Трудовых резервов  34 (17 квл)";"4;11;18;25";0
52.554423;103.881991;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  24 квл  1";"4;11;18;25";0
52.5382785;103.9084701;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  ул. Чайковского  2А/3";"4;11;25";0
52.5343399;103.9002017;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  ул. Чайковского  1Б";"4;11;18;25";0
52.53279;103.91682;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  ул. Чайковского  3";"4;18";0
52.520589;103.938472;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  2-й промышленный массив  30 квл  4";4;0
52.516921;103.859794;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  12 мкр  16";"4;11;18;25";0
52.512608;103.852798;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  11 мкр  7А";"1;4;8;11;15;18;22;25;29";0
52.50748;103.82345;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  208 квл  2/6";4;0
52.50305;103.82442;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  ул. Бульварная  8 (207/210 квл  9)";"4;18";0
52.48004;103.84509;"Гараж АМП;У 424 ВХ 138;1.0;мкр. Новый-4 мкр  стр 113";"4;11;18;25";0
52.44618;103.90791;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  Южный массив  2 квл  7/3";"4;11;18;25";0
52.598333;103.875797;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  мкр. Китой  НГЧ-4";"5;12;19;26";0
52.5806564;103.8990662;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  1-й промышленный массив  57 квл";"5;12;19;26";0
52.5924179;103.9142492;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  1-й промышленный массив  17 квл  55";5;0
52.55729;103.88461;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  22 квл  8А";"5;12;19;26";0
52.5524587;103.8896393;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  33 квл  9";"5;12;19;26";0
52.5472028;103.8929965;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  58 квл  25";"5;12;19;26";0
52.54137;103.89575;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  107 квл  2";"5;12;19;26";0
52.539631;103.8779694;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  72 квл  15 ( ул. Ворошилова  15)";"5;12;19;26";0
52.53953;103.89613;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  107 квл  8";"5;12;19;26";0
52.53877;103.8942;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  106 квл  12";"5;12;19;26";0
52.5361917;103.882945;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  82 квл  15";"5;12;19;26";0
52.5353669;103.874563;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  84 квл  10";"5;12;19;26";0
52.5140526;103.85748;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  12 мкр  20 (ул. Желябова  20)";"5;12;22";0
52.51422;103.84717;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  33 мкр  11Б";"5;12;19;26";0
52.5092418;103.8391755;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  182 квл  2";"5;12;19;26";0
52.50674;103.8559;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  22 мкр  10";5;0
52.5081328;103.8388636;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  182 квл  11";"5;12;19;26";0
52.510112;103.804469;"Гараж АМП;У 424 ВХ 138;1.0;225 квл  До зелёной поляны СНТ ""Октябрьской революции""";"5;12;19;26";0
52.539366;103.8864576;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  81 квл  4";"6;13;20;27";0
52.48933;103.8551652;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  17 мкр (вдоль Рыночной  между ГСК Южный и станцией Лесная)";"6;13;20;27";0
52.4416602;103.9240419;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  мкр. Юго-Восточный  8 квл  13";6;0
52.512426;103.84295;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  33 мкр  6";"6;13;20;27";0
52.5486436;103.8755299;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  40 квл  1 (Северный мкр  61-62-й квл  ул. Кирова  2А)";"7;21";0
52.49598;103.852953;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  17 мкр  21";"7;14;21;28";0
52.605703;103.901951;"Гараж АМП;У 424 ВХ 138;1.0;1-й промышленный массив 4 квл  4 помещение 33";"8;23";0
52.581018;103.915946;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  8 район  1 промышленный массив  27 квл  стр 17";8;0
52.57941;103.89422;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  мкр. Майск  ул. Степана Разина  5";"8;18;28";0
52.52529;103.89999;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  ул. Карла Маркса  71Д";"8;18;28";0
52.51797;103.91265;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  ул. Карла Маркса  97/1 (290 квл  10)";"8;23";0
52.5168609;103.9146685;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  ул. Карла Маркса  97 (290 квл  9)";8;0
52.49596;103.84182;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  215 квл  23";8;0
52.553768;103.8912733;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  120 квл  14/1 и 14/2";"9;30";0
52.513105;103.943057;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  ст. Суховская  3";"9;23";0
52.5483867;103.883826;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  51 квл  29 (ул. Маяковского  26)";"10;25";0
52.5024419;103.8720355;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  10 мкр  1";10;0
52.5231664;103.8883534;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  ул. Ворошилова  65";"10;25";0
52.44876;103.91252;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  Южный массив  2 квл  6";"10;20";0
52.5635627;103.9153223;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  1-й промышленный массив  54 квл  7";11;0
52.5440777;103.8967376;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  77 квл  24А (по ул. Восточной)";"11;25";0
52.49955;103.95381;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  ст. Суховская";"11;25";0
52.507779;103.8298293;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  Б квл  16";"11;25";0
52.499027;103.837579;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  215 квл  31";"11;21";0
52.4959333;103.840413;"Гараж АМП;У 424 ВХ 138;1.0;Ангарск  215 квл  23/1";"11;25";0
